Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
16/03/2026 17:52:11,27/02/2026,Dạo Bước Hongkong 1999 / 漫步香港1999,5,Bố Lỗ Tích,43478,749
16/03/2026 17:52:11,27/02/2026,Trộm Vía,6,Vũ Thùy Linh,35588,723
16/03/2026 17:52:11,27/02/2026,Vạn Sự Như Ý,7,Trúc Nhân,47256,2021
16/03/2026 17:52:11,27/02/2026,Lò Vi Sóng,8,Quang Hùng MasterD,10473,248
16/03/2026 17:52:11,27/02/2026,Ai Ngoài Anh,9,VSTRA,79628,1614
16/03/2026 17:52:11,27/02/2026,50 Năm Về Sau,10,F47,88726,3060
16/03/2026 17:52:11,27/02/2026,Thanh Tân,11,VƯƠNG BÌNH,21185,336
16/03/2026 17:52:11,27/02/2026,Dạo Này,12,Obito,43250,832
16/03/2026 17:52:11,27/02/2026,Gió Đưa Tình,13,Wren Evans,29738,507
16/03/2026 17:52:11,27/02/2026,CHỜ ANH VỀ,14,"ANH TRAI ""SAY HI""",90961,1894
16/03/2026 17:52:11,27/02/2026,Hôn Vào Đây Đi,15,VSTRA,28326,779
16/03/2026 17:52:11,27/02/2026,OVERDRIVE,16,TWS,10320,169
16/03/2026 17:52:11,27/02/2026,Thiệp Hồng Sai Tên (Tino Remix),17,Thiên Tài,19176,269
16/03/2026 17:52:11,27/02/2026,Nhường Lại Nỗi Đau (Air Remix),18,Ngân Ngân,15738,181
16/03/2026 17:52:11,27/02/2026,AI YÊU ANH NHẤT,19,"ANH TRAI ""SAY HI""",23479,341
16/03/2026 17:52:11,27/02/2026,chẳng phải tình đầu sao đau đến thế,20,MIN,140448,3566
16/03/2026 17:52:11,27/02/2026,NGẤT NGÂY CON GÀ TÂY,21,"ANH TRAI ""SAY HI""",20821,308
16/03/2026 17:52:11,27/02/2026,Hẹn Lần Sau,22,MAYDAYs,45870,722
16/03/2026 17:52:11,27/02/2026,Hẹn Hò Nhưng Không Yêu (Thazh x Đông Remix),23,Wendy Thảo,101694,2328
16/03/2026 17:52:11,27/02/2026,BÍ MẬT NHỎ,24,"ANH TRAI ""SAY HI""",21233,310
16/03/2026 17:52:11,27/02/2026,Lệ Ngang Trời (Ducth x Việt Còi Remix),25,A Tuân,42836,509
16/03/2026 17:52:11,27/02/2026,Thiệp Hồng Sai Tên,26,Nguyễn Thành Đạt,111362,2317
16/03/2026 17:52:11,27/02/2026,SỚM MUỘN THÌ,27,"ANH TRAI ""SAY HI""",91435,1782
16/03/2026 17:52:11,27/02/2026,Chất Gây Hại,28,Quang Hùng MasterD,52532,901
16/03/2026 17:52:11,27/02/2026,GO!,29,CORTIS,39528,499
16/03/2026 17:52:11,27/02/2026,hello em có khỏe không,30,Dfoxie37,48005,758
16/03/2026 17:52:11,27/02/2026,Em Thua Cô Ta (ACV Remix #2),31,Huyền Tranng,88481,1690
16/03/2026 17:52:11,27/02/2026,In Love,32,Low G,96316,1762
16/03/2026 17:52:11,27/02/2026,Người Đầu Tiên,33,Juky San,84168,1341
16/03/2026 17:52:11,27/02/2026,Panorama,34,Richie D. ICY,42859,699
16/03/2026 17:52:11,27/02/2026,Em Thua Cô Ta (#1),35,Thiên Đình,71026,1131
16/03/2026 17:52:11,27/02/2026,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,36,"ANH TRAI ""SAY HI""",104828,2097
16/03/2026 17:52:11,27/02/2026,EYES CLOSED,37,JISOO,16020,273
16/03/2026 17:52:11,27/02/2026,Không Thời Gian,38,Dương Domic,97738,1700
16/03/2026 17:52:11,27/02/2026,Không Buông,39,Hngle,175816,3583
16/03/2026 17:52:11,27/02/2026,The Fate of Ophelia,40,Taylor Swift,49838,834
16/03/2026 17:52:11,27/02/2026,Kho Báu,41,(S)TRONG,181415,5319
16/03/2026 17:52:11,27/02/2026,Nắng Dưới Chân Mây (Hchun Remix),42,Nguyễn Hữu Kha,116478,2777
16/03/2026 17:52:11,27/02/2026,Anh Đã Không Biết Cách Yêu Em,43,Quang Đăng Trần,196518,5026
16/03/2026 17:52:11,27/02/2026,Ngày Này Năm Ấy,44,Việt Anh,125546,1736
16/03/2026 17:52:11,27/02/2026,Chỉ cần bên anh (Will you marry me?),45,ERIK,20877,332
16/03/2026 17:52:11,27/02/2026,Tặng em đoá hoa hồng,46,Dacol,37954,524
16/03/2026 17:52:11,27/02/2026,Ngàn Năm Ánh Sáng,47,Đặng Vĩnh Thịnh,90217,1230
16/03/2026 17:52:11,27/02/2026,Phép Màu (From Đàn Cá Gỗ Original Soundtrack),48,MAYDAYs,249513,6234
16/03/2026 17:52:11,27/02/2026,Khi 22,49,Ricky Star,34634,538
16/03/2026 17:52:11,27/02/2026,Golden,50,HUNTR/X,54640,181
Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
17/03/2026 17:53:07,27/02/2026,Hôn Lễ Của Em,1,Trọng Nhân,100643,2543
17/03/2026 17:53:07,27/02/2026,Tấm Lòng Cửu Long,2,Ricky Star,57368,1097
17/03/2026 17:53:07,27/02/2026,Đứa Trẻ Mùa Đông Chí,3,Jack - J97,14905,396
17/03/2026 17:53:07,27/02/2026,Anh Tên Là,4,Anh Bằng,22940,431
17/03/2026 17:53:07,27/02/2026,Dạo Bước Hongkong 1999 / 漫步香港1999,5,Bố Lỗ Tích,44491,765
17/03/2026 17:53:07,27/02/2026,Trộm Vía,6,Vũ Thùy Linh,35859,731
17/03/2026 17:53:07,27/02/2026,Vạn Sự Như Ý,7,Trúc Nhân,47425,2028
17/03/2026 17:53:07,27/02/2026,Lò Vi Sóng,8,Quang Hùng MasterD,10685,249
17/03/2026 17:53:07,27/02/2026,Ai Ngoài Anh,9,VSTRA,80155,1621
17/03/2026 17:53:07,27/02/2026,50 Năm Về Sau,10,F47,90570,3094
17/03/2026 17:53:07,27/02/2026,Thanh Tân,11,VƯƠNG BÌNH,21702,339
17/03/2026 17:53:07,27/02/2026,Dạo Này,12,Obito,43510,833
17/03/2026 17:53:07,27/02/2026,Gió Đưa Tình,13,Wren Evans,29907,509
17/03/2026 17:53:07,27/02/2026,CHỜ ANH VỀ,14,"ANH TRAI ""SAY HI""",91331,1896
17/03/2026 17:53:07,27/02/2026,Hôn Vào Đây Đi,15,VSTRA,28486,783
17/03/2026 17:53:07,27/02/2026,OVERDRIVE,16,TWS,10414,169
17/03/2026 17:53:07,27/02/2026,Thiệp Hồng Sai Tên (Tino Remix),17,Thiên Tài,19447,271
17/03/2026 17:53:07,27/02/2026,Nhường Lại Nỗi Đau (Air Remix),18,Ngân Ngân,15920,183
17/03/2026 17:53:07,27/02/2026,AI YÊU ANH NHẤT,19,"ANH TRAI ""SAY HI""",23606,343
17/03/2026 17:53:07,27/02/2026,chẳng phải tình đầu sao đau đến thế,20,MIN,140750,3576
17/03/2026 17:53:07,27/02/2026,NGẤT NGÂY CON GÀ TÂY,21,"ANH TRAI ""SAY HI""",20931,311
17/03/2026 17:53:07,27/02/2026,Hẹn Lần Sau,22,MAYDAYs,46206,725
17/03/2026 17:53:07,27/02/2026,Hẹn Hò Nhưng Không Yêu (Thazh x Đông Remix),23,Wendy Thảo,102079,2331
17/03/2026 17:53:07,27/02/2026,BÍ MẬT NHỎ,24,"ANH TRAI ""SAY HI""",21252,310
17/03/2026 17:53:07,27/02/2026,Lệ Ngang Trời (Ducth x Việt Còi Remix),25,A Tuân,43070,513
17/03/2026 17:53:07,27/02/2026,Thiệp Hồng Sai Tên,26,Nguyễn Thành Đạt,111703,2330
17/03/2026 17:53:07,27/02/2026,SỚM MUỘN THÌ,27,"ANH TRAI ""SAY HI""",91683,1788
17/03/2026 17:53:07,27/02/2026,Chất Gây Hại,28,Quang Hùng MasterD,52863,912
17/03/2026 17:53:07,27/02/2026,GO!,29,CORTIS,39717,504
17/03/2026 17:53:07,27/02/2026,hello em có khỏe không,30,Dfoxie37,48263,761
17/03/2026 17:53:07,27/02/2026,Em Thua Cô Ta (ACV Remix #2),31,Huyền Tranng,88851,1696
17/03/2026 17:53:07,27/02/2026,In Love,32,Low G,96736,1771
17/03/2026 17:53:07,27/02/2026,Người Đầu Tiên,33,Juky San,84388,1341
17/03/2026 17:53:07,27/02/2026,Panorama,34,Richie D. ICY,43027,700
17/03/2026 17:53:07,27/02/2026,Em Thua Cô Ta (#1),35,Thiên Đình,71301,1133
17/03/2026 17:53:07,27/02/2026,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,36,"ANH TRAI ""SAY HI""",105063,2100
17/03/2026 17:53:07,27/02/2026,EYES CLOSED,37,JISOO,16037,274
17/03/2026 17:53:07,27/02/2026,Không Thời Gian,38,Dương Domic,98038,1701
17/03/2026 17:53:07,27/02/2026,Không Buông,39,Hngle,176548,3608
17/03/2026 17:53:07,27/02/2026,The Fate of Ophelia,40,Taylor Swift,50052,836
17/03/2026 17:53:07,27/02/2026,Kho Báu,41,(S)TRONG,181695,5322
17/03/2026 17:53:07,27/02/2026,Nắng Dưới Chân Mây (Hchun Remix),42,Nguyễn Hữu Kha,116749,2782
17/03/2026 17:53:07,27/02/2026,Anh Đã Không Biết Cách Yêu Em,43,Quang Đăng Trần,196864,5031
17/03/2026 17:53:07,27/02/2026,Ngày Này Năm Ấy,44,Việt Anh,125862,1743
17/03/2026 17:53:07,27/02/2026,Chỉ cần bên anh (Will you marry me?),45,ERIK,20959,333
17/03/2026 17:53:07,27/02/2026,Tặng em đoá hoa hồng,46,Dacol,38082,525
17/03/2026 17:53:07,27/02/2026,Ngàn Năm Ánh Sáng,47,Đặng Vĩnh Thịnh,90503,1237
17/03/2026 17:53:07,27/02/2026,Phép Màu (From Đàn Cá Gỗ Original Soundtrack),48,MAYDAYs,249765,6234
17/03/2026 17:53:07,27/02/2026,Khi 22,49,Ricky Star,34704,538
17/03/2026 17:53:07,27/02/2026,Golden,50,HUNTR/X,54862,271
Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
18/03/2026 17:51:32,27/02/2026,Hôn Lễ Của Em,1,Trọng Nhân,101516,2565
18/03/2026 17:51:32,27/02/2026,Tấm Lòng Cửu Long,2,Ricky Star,57911,1107
18/03/2026 17:51:32,27/02/2026,Đứa Trẻ Mùa Đông Chí,3,Jack - J97,15187,400
18/03/2026 17:51:32,27/02/2026,Anh Tên Là,4,Anh Bằng,23413,438
18/03/2026 17:51:32,27/02/2026,Dạo Bước Hongkong 1999 / 漫步香港1999,5,Bố Lỗ Tích,45500,781
18/03/2026 17:51:32,27/02/2026,Trộm Vía,6,Vũ Thùy Linh,36166,736
18/03/2026 17:51:32,27/02/2026,Vạn Sự Như Ý,7,Trúc Nhân,47584,2036
18/03/2026 17:51:32,27/02/2026,Lò Vi Sóng,8,Quang Hùng MasterD,10910,252
18/03/2026 17:51:32,27/02/2026,Ai Ngoài Anh,9,VSTRA,80704,1632
18/03/2026 17:51:32,27/02/2026,50 Năm Về Sau,10,F47,92522,3166
18/03/2026 17:51:32,27/02/2026,Thanh Tân,11,VƯƠNG BÌNH,22207,347
18/03/2026 17:51:32,27/02/2026,Dạo Này,12,Obito,43773,840
18/03/2026 17:51:32,27/02/2026,Gió Đưa Tình,13,Wren Evans,30100,516
18/03/2026 17:51:32,27/02/2026,CHỜ ANH VỀ,14,"ANH TRAI ""SAY HI""",91648,1901
18/03/2026 17:51:32,27/02/2026,Hôn Vào Đây Đi,15,VSTRA,28634,787
18/03/2026 17:51:32,27/02/2026,OVERDRIVE,16,TWS,10498,169
18/03/2026 17:51:32,27/02/2026,Thiệp Hồng Sai Tên (Tino Remix),17,Thiên Tài,19691,277
18/03/2026 17:51:32,27/02/2026,Nhường Lại Nỗi Đau (Air Remix),18,Ngân Ngân,16104,186
18/03/2026 17:51:32,27/02/2026,AI YÊU ANH NHẤT,19,"ANH TRAI ""SAY HI""",23726,347
18/03/2026 17:51:32,27/02/2026,chẳng phải tình đầu sao đau đến thế,20,MIN,141071,3580
18/03/2026 17:51:32,27/02/2026,NGẤT NGÂY CON GÀ TÂY,21,"ANH TRAI ""SAY HI""",21050,311
18/03/2026 17:51:32,27/02/2026,Hẹn Lần Sau,22,MAYDAYs,46513,730
18/03/2026 17:51:32,27/02/2026,Hẹn Hò Nhưng Không Yêu (Thazh x Đông Remix),23,Wendy Thảo,102453,2337
18/03/2026 17:51:32,27/02/2026,BÍ MẬT NHỎ,24,"ANH TRAI ""SAY HI""",21267,310
18/03/2026 17:51:32,27/02/2026,Lệ Ngang Trời (Ducth x Việt Còi Remix),25,A Tuân,43270,517
18/03/2026 17:51:32,27/02/2026,Thiệp Hồng Sai Tên,26,Nguyễn Thành Đạt,112102,2337
18/03/2026 17:51:32,27/02/2026,SỚM MUỘN THÌ,27,"ANH TRAI ""SAY HI""",91913,1792
18/03/2026 17:51:32,27/02/2026,Chất Gây Hại,28,Quang Hùng MasterD,53215,917
18/03/2026 17:51:32,27/02/2026,GO!,29,CORTIS,39876,504
18/03/2026 17:51:32,27/02/2026,hello em có khỏe không,30,Dfoxie37,48491,764
18/03/2026 17:51:32,27/02/2026,Em Thua Cô Ta (ACV Remix #2),31,Huyền Tranng,89187,1702
18/03/2026 17:51:32,27/02/2026,In Love,32,Low G,97102,1776
18/03/2026 17:51:32,27/02/2026,Người Đầu Tiên,33,Juky San,84597,1343
18/03/2026 17:51:32,27/02/2026,Panorama,34,Richie D. ICY,43160,702
18/03/2026 17:51:32,27/02/2026,Em Thua Cô Ta (#1),35,Thiên Đình,71599,1138
18/03/2026 17:51:32,27/02/2026,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,36,"ANH TRAI ""SAY HI""",105297,2103
18/03/2026 17:51:32,27/02/2026,EYES CLOSED,37,JISOO,16050,274
18/03/2026 17:51:32,27/02/2026,Không Thời Gian,38,Dương Domic,98335,1709
18/03/2026 17:51:32,27/02/2026,Không Buông,39,Hngle,177237,3625
18/03/2026 17:51:32,27/02/2026,The Fate of Ophelia,40,Taylor Swift,50248,839
18/03/2026 17:51:32,27/02/2026,Kho Báu,41,(S)TRONG,181971,5328
18/03/2026 17:51:32,27/02/2026,Nắng Dưới Chân Mây (Hchun Remix),42,Nguyễn Hữu Kha,117024,2788
18/03/2026 17:51:32,27/02/2026,Anh Đã Không Biết Cách Yêu Em,43,Quang Đăng Trần,197192,5038
18/03/2026 17:51:32,27/02/2026,Ngày Này Năm Ấy,44,Việt Anh,126176,1747
18/03/2026 17:51:32,27/02/2026,Chỉ cần bên anh (Will you marry me?),45,ERIK,21054,333
18/03/2026 17:51:32,27/02/2026,Tặng em đoá hoa hồng,46,Dacol,38217,527
18/03/2026 17:51:32,27/02/2026,Ngàn Năm Ánh Sáng,47,Đặng Vĩnh Thịnh,90803,1240
18/03/2026 17:51:32,27/02/2026,Phép Màu (From Đàn Cá Gỗ Original Soundtrack),48,MAYDAYs,249997,6240
18/03/2026 17:51:32,27/02/2026,Khi 22,49,Ricky Star,34765,539
18/03/2026 17:51:32,27/02/2026,Golden,50,HUNTR/X,55121,181
Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
19/03/2026 17:45:51,27/02/2026,Hôn Lễ Của Em,1,Trọng Nhân,102351,2585
19/03/2026 17:45:51,27/02/2026,Tấm Lòng Cửu Long,2,Ricky Star,58463,1124
19/03/2026 17:45:51,27/02/2026,Đứa Trẻ Mùa Đông Chí,3,Jack - J97,15446,402
19/03/2026 17:45:51,27/02/2026,Anh Tên Là,4,Anh Bằng,23873,452
19/03/2026 17:45:51,27/02/2026,Dạo Bước Hongkong 1999 / 漫步香港1999,5,Bố Lỗ Tích,46476,806
19/03/2026 17:45:51,27/02/2026,Trộm Vía,6,Vũ Thùy Linh,36472,742
19/03/2026 17:45:51,27/02/2026,Vạn Sự Như Ý,7,Trúc Nhân,47735,2043
19/03/2026 17:45:51,27/02/2026,Lò Vi Sóng,8,Quang Hùng MasterD,11107,255
19/03/2026 17:45:51,27/02/2026,Ai Ngoài Anh,9,VSTRA,81159,1637
19/03/2026 17:45:51,27/02/2026,50 Năm Về Sau,10,F47,94362,3224
19/03/2026 17:45:51,27/02/2026,Thanh Tân,11,VƯƠNG BÌNH,22688,354
19/03/2026 17:45:51,27/02/2026,Dạo Này,12,Obito,44020,842
19/03/2026 17:45:51,27/02/2026,Gió Đưa Tình,13,Wren Evans,30281,518
19/03/2026 17:45:51,27/02/2026,CHỜ ANH VỀ,14,"ANH TRAI ""SAY HI""",91980,1905
19/03/2026 17:45:51,27/02/2026,Hôn Vào Đây Đi,15,VSTRA,28752,793
19/03/2026 17:45:51,27/02/2026,OVERDRIVE,16,TWS,10565,169
19/03/2026 17:45:51,27/02/2026,Thiệp Hồng Sai Tên (Tino Remix),17,Thiên Tài,19951,277
19/03/2026 17:45:51,27/02/2026,Nhường Lại Nỗi Đau (Air Remix),18,Ngân Ngân,16281,188
19/03/2026 17:45:51,27/02/2026,AI YÊU ANH NHẤT,19,"ANH TRAI ""SAY HI""",23851,347
19/03/2026 17:45:51,27/02/2026,chẳng phải tình đầu sao đau đến thế,20,MIN,141371,3589
19/03/2026 17:45:51,27/02/2026,NGẤT NGÂY CON GÀ TÂY,21,"ANH TRAI ""SAY HI""",21138,315
19/03/2026 17:45:51,27/02/2026,Hẹn Lần Sau,22,MAYDAYs,46803,736
19/03/2026 17:45:51,27/02/2026,Hẹn Hò Nhưng Không Yêu (Thazh x Đông Remix),23,Wendy Thảo,102835,2337
19/03/2026 17:45:51,27/02/2026,BÍ MẬT NHỎ,24,"ANH TRAI ""SAY HI""",21299,311
19/03/2026 17:45:51,27/02/2026,Lệ Ngang Trời (Ducth x Việt Còi Remix),25,A Tuân,43512,520
19/03/2026 17:45:51,27/02/2026,Thiệp Hồng Sai Tên,26,Nguyễn Thành Đạt,112498,2347
19/03/2026 17:45:51,27/02/2026,SỚM MUỘN THÌ,27,"ANH TRAI ""SAY HI""",92156,1802
19/03/2026 17:45:51,27/02/2026,Chất Gây Hại,28,Quang Hùng MasterD,53551,922
19/03/2026 17:45:51,27/02/2026,GO!,29,CORTIS,40059,506
19/03/2026 17:45:51,27/02/2026,hello em có khỏe không,30,Dfoxie37,48716,769
19/03/2026 17:45:51,27/02/2026,Em Thua Cô Ta (ACV Remix #2),31,Huyền Tranng,89568,1707
19/03/2026 17:45:51,27/02/2026,In Love,32,Low G,97478,1786
19/03/2026 17:45:51,27/02/2026,Người Đầu Tiên,33,Juky San,84810,1343
19/03/2026 17:45:51,27/02/2026,Panorama,34,Richie D. ICY,43308,704
19/03/2026 17:45:51,27/02/2026,Em Thua Cô Ta (#1),35,Thiên Đình,71866,1145
19/03/2026 17:45:51,27/02/2026,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,36,"ANH TRAI ""SAY HI""",105562,2110
19/03/2026 17:45:51,27/02/2026,EYES CLOSED,37,JISOO,16069,274
19/03/2026 17:45:51,27/02/2026,Không Thời Gian,38,Dương Domic,98608,1715
19/03/2026 17:45:51,27/02/2026,Không Buông,39,Hngle,177946,3638
19/03/2026 17:45:51,27/02/2026,The Fate of Ophelia,40,Taylor Swift,50432,840
19/03/2026 17:45:51,27/02/2026,Kho Báu,41,(S)TRONG,182238,5341
19/03/2026 17:45:51,27/02/2026,Nắng Dưới Chân Mây (Hchun Remix),42,Nguyễn Hữu Kha,117329,2797
19/03/2026 17:45:51,27/02/2026,Anh Đã Không Biết Cách Yêu Em,43,Quang Đăng Trần,197528,5051
19/03/2026 17:45:51,27/02/2026,Ngày Này Năm Ấy,44,Việt Anh,126486,1753
19/03/2026 17:45:51,27/02/2026,Chỉ cần bên anh (Will you marry me?),45,ERIK,21121,333
19/03/2026 17:45:51,27/02/2026,Tặng em đoá hoa hồng,46,Dacol,38358,529
19/03/2026 17:45:51,27/02/2026,Ngàn Năm Ánh Sáng,47,Đặng Vĩnh Thịnh,91088,1242
19/03/2026 17:45:51,27/02/2026,Phép Màu (From Đàn Cá Gỗ Original Soundtrack),48,MAYDAYs,250256,6245
19/03/2026 17:45:51,27/02/2026,Khi 22,49,Ricky Star,34830,540
19/03/2026 17:45:51,27/02/2026,Golden,50,HUNTR/X,55413,181
Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
20/03/2026 17:28:09,27/02/2026,Hôn Lễ Của Em,1,Trọng Nhân,103259,2604
20/03/2026 17:28:09,27/02/2026,Tấm Lòng Cửu Long,2,Ricky Star,59050,1147
20/03/2026 17:28:09,27/02/2026,Đứa Trẻ Mùa Đông Chí,3,Jack - J97,15727,411
20/03/2026 17:28:09,27/02/2026,Anh Tên Là,4,Anh Bằng,24296,456
20/03/2026 17:28:09,27/02/2026,Dạo Bước Hongkong 1999 / 漫步香港1999,5,Bố Lỗ Tích,47515,830
20/03/2026 17:28:09,27/02/2026,Trộm Vía,6,Vũ Thùy Linh,36757,744
20/03/2026 17:28:09,27/02/2026,Vạn Sự Như Ý,7,Trúc Nhân,47920,2048
20/03/2026 17:28:09,27/02/2026,Lò Vi Sóng,8,Quang Hùng MasterD,11354,257
20/03/2026 17:28:09,27/02/2026,Ai Ngoài Anh,9,VSTRA,81640,1642
20/03/2026 17:28:09,27/02/2026,50 Năm Về Sau,10,F47,96196,3274
20/03/2026 17:28:09,27/02/2026,Thanh Tân,11,VƯƠNG BÌNH,23167,358
20/03/2026 17:28:09,27/02/2026,Dạo Này,12,Obito,44286,844
20/03/2026 17:28:09,27/02/2026,Gió Đưa Tình,13,Wren Evans,30451,519
20/03/2026 17:28:09,27/02/2026,CHỜ ANH VỀ,14,"ANH TRAI ""SAY HI""",92329,1911
20/03/2026 17:28:09,27/02/2026,Hôn Vào Đây Đi,15,VSTRA,28878,793
20/03/2026 17:28:09,27/02/2026,OVERDRIVE,16,TWS,10664,170
20/03/2026 17:28:09,27/02/2026,Thiệp Hồng Sai Tên (Tino Remix),17,Thiên Tài,20229,280
20/03/2026 17:28:09,27/02/2026,Nhường Lại Nỗi Đau (Air Remix),18,Ngân Ngân,16486,188
20/03/2026 17:28:09,27/02/2026,AI YÊU ANH NHẤT,19,"ANH TRAI ""SAY HI""",23976,350
20/03/2026 17:28:09,27/02/2026,chẳng phải tình đầu sao đau đến thế,20,MIN,141693,3594
20/03/2026 17:28:09,27/02/2026,NGẤT NGÂY CON GÀ TÂY,21,"ANH TRAI ""SAY HI""",21243,316
20/03/2026 17:28:09,27/02/2026,Hẹn Lần Sau,22,MAYDAYs,47168,741
20/03/2026 17:28:09,27/02/2026,Hẹn Hò Nhưng Không Yêu (Thazh x Đông Remix),23,Wendy Thảo,103246,2342
20/03/2026 17:28:09,27/02/2026,BÍ MẬT NHỎ,24,"ANH TRAI ""SAY HI""",21317,311
20/03/2026 17:28:09,27/02/2026,Lệ Ngang Trời (Ducth x Việt Còi Remix),25,A Tuân,43732,521
20/03/2026 17:28:09,27/02/2026,Thiệp Hồng Sai Tên,26,Nguyễn Thành Đạt,112888,2360
20/03/2026 17:28:09,27/02/2026,SỚM MUỘN THÌ,27,"ANH TRAI ""SAY HI""",92375,1807
20/03/2026 17:28:09,27/02/2026,Chất Gây Hại,28,Quang Hùng MasterD,53931,925
20/03/2026 17:28:09,27/02/2026,GO!,29,CORTIS,40256,509
20/03/2026 17:28:09,27/02/2026,hello em có khỏe không,30,Dfoxie37,48973,775
20/03/2026 17:28:09,27/02/2026,Em Thua Cô Ta (ACV Remix #2),31,Huyền Tranng,89943,1711
20/03/2026 17:28:09,27/02/2026,In Love,32,Low G,97850,1793
20/03/2026 17:28:09,27/02/2026,Người Đầu Tiên,33,Juky San,85038,1344
20/03/2026 17:28:09,27/02/2026,Panorama,34,Richie D. ICY,43430,707
20/03/2026 17:28:09,27/02/2026,Em Thua Cô Ta (#1),35,Thiên Đình,72154,1150
20/03/2026 17:28:09,27/02/2026,NGƯỜI NHƯ ANH XỨNG ĐÁNG CÔ ĐƠN,36,"ANH TRAI ""SAY HI""",105812,2114
20/03/2026 17:28:09,27/02/2026,EYES CLOSED,37,JISOO,16073,274
20/03/2026 17:28:09,27/02/2026,Không Thời Gian,38,Dương Domic,98886,1721
20/03/2026 17:28:09,27/02/2026,Không Buông,39,Hngle,178597,3645
20/03/2026 17:28:09,27/02/2026,The Fate of Ophelia,40,Taylor Swift,50627,844
20/03/2026 17:28:09,27/02/2026,Kho Báu,41,(S)TRONG,182495,5347
20/03/2026 17:28:09,27/02/2026,Nắng Dưới Chân Mây (Hchun Remix),42,Nguyễn Hữu Kha,117650,2802
20/03/2026 17:28:09,27/02/2026,Anh Đã Không Biết Cách Yêu Em,43,Quang Đăng Trần,197847,5059
20/03/2026 17:28:09,27/02/2026,Ngày Này Năm Ấy,44,Việt Anh,126773,1758
20/03/2026 17:28:09,27/02/2026,Chỉ cần bên anh (Will you marry me?),45,ERIK,21205,334
20/03/2026 17:28:09,27/02/2026,Tặng em đoá hoa hồng,46,Dacol,38493,530
20/03/2026 17:28:09,27/02/2026,Ngàn Năm Ánh Sáng,47,Đặng Vĩnh Thịnh,91358,1242
20/03/2026 17:28:09,27/02/2026,Phép Màu (From Đàn Cá Gỗ Original Soundtrack),48,MAYDAYs,250482,6252
20/03/2026 17:28:09,27/02/2026,Khi 22,49,Ricky Star,34893,541
20/03/2026 17:28:09,27/02/2026,Golden,50,HUNTR/X,55638,181
Time,Date Updated,Song name,Song rank,Artist,Hearts (Real),Shares (Real)
21/03/2026 17:16:06,27/02/2026,Hôn Lễ Của Em,1,Trọng Nhân,104143,2621
21/03/2026 17:16:06,27/02/2026,Tấm Lòng Cửu Long,2,Ricky Star,59591,1159
21/03/2026 17:16:06,27/02/2026,Đứa Trẻ Mùa Đông Chí,3,Jack - J97,15991,412
21/03/2026 17:16:06,27/02/2026,Anh Tên Là,4,Anh Bằng,24764,464
21/03/2026 17:16:06,27/02/2026,Dạo Bước Hongkong 1999 / 漫步香港1999,5,Bố Lỗ Tích,48583,853
21/03/2026 17:16:06,27/02/2026,Trộm Vía,6,Vũ Thùy Linh,37057,747
21/03/2026 17:16:06,27/02/2026,Vạn Sự Như Ý,7,Trúc Nhân,48095,2061
21/03/2026 17:16:06,27/02/2026,Lò Vi Sóng,8,Quang Hùng MasterD,11582,264
21/03/2026 17:16:06,27/02/2026,Ai Ngoài Anh,9,VSTRA,82145,1647
21/03/2026 17:16:06,27/02/2026,50 Năm Về Sau,10,F47,98116,3377
21/03/2026 17:16:06,27/02/2026,Thanh Tân,11,VƯƠNG BÌNH,23644,360
21/03/2026 17:16:06,27/02/2026,Dạo Này,12,Obito,44534,851
21/03/2026 17:16:06,27/02/2026,Gió Đưa Tình,13,Wren Evans,30622,521
21/03/2026 17:16:06,27/02/2026,CHỜ ANH VỀ,14,"ANH TRAI ""SAY HI""",92649,1915
21/03/2026 17:16:06,27/02/2026,Hôn Vào Đây Đi,15,VSTRA,29008,797
21/03/2026 17:16:06,27/02/2026,OVERDRIVE,16,TWS,10751,170
21/03/2026 17:16:06,27/02/2026,Thiệp Hồng Sai Tên (Tino Remix),17,Thiên Tài,20506,283
21/03/2026 17:16:06,27/02/2026,Nhường Lại Nỗi Đau (Air Remix),18,Ngân Ngân,16674,199
21/03/2026 17:16:06,27/02/2026,AI YÊU ANH NHẤT,19,"ANH TRAI ""SAY HI""",24102,352
21/03/2026 17:16:06,27/02/2026,chẳng phải tình đầu sao đau đến thế,20,MIN,141984,3606
21/03/2026 17:16:06,27/02/2026,NGẤT NGÂY CON GÀ TÂY,21,"ANH TRAI ""SAY HI""",21371,318
21/03/2026 17:16:06,27/02/2026,Hẹn Lần Sau,22,MAYDAYs,47512,750
21/03/2026 17:16:06,27/02/2026,Hẹn Hò Nhưng Không Yêu (Thazh x Đông Remix),23,Wendy Thảo,103637,2346
